ts,ts_anterior,diferencia,mins,is_early_finish,TARGET
2019-03-14 16:44:19+00:00,2019-03-14 16:41:05+00:00,0 days 00:03:14,0 days 00:03:03.160000,0.0,False
2019-03-14 16:47:54+00:00,2019-03-14 16:44:19+00:00,0 days 00:03:35,0 days 00:03:34.240000,0.0,False
2019-03-14 16:53:31+00:00,2019-03-14 16:47:54+00:00,0 days 00:05:37,0 days 00:05:36.093000,0.0,False
2019-03-14 16:56:34+00:00,2019-03-14 16:53:31+00:00,0 days 00:03:03,0 days 00:03:02.360000,0.0,False
2019-03-14 17:00:09+00:00,2019-03-14 16:56:34+00:00,0 days 00:03:35,0 days 00:03:34.760000,0.0,False
2019-03-14 17:04:16+00:00,2019-03-14 17:00:09+00:00,0 days 00:04:07,0 days 00:04:06.306000,0.0,False
2019-03-14 17:08:51+00:00,2019-03-14 17:04:16+00:00,0 days 00:04:35,0 days 00:04:34.933000,0.0,False
2019-03-14 17:11:15+00:00,2019-03-14 17:08:51+00:00,0 days 00:02:24,0 days 00:02:23.066000,0.0,False
2019-03-14 19:52:01+00:00,2019-03-14 17:11:15+00:00,0 days 02:40:46,0 days 00:14:35.640000,0.0,False
2019-03-14 21:35:13+00:00,2019-03-14 19:52:01+00:00,0 days 01:43:12,0 days 00:14:35.640000,0.0,False
2019-03-14 21:35:35+00:00,2019-03-14 21:35:13+00:00,0 days 00:00:22,0 days 00:03:26.266000,1.0,True
2019-03-14 21:35:36+00:00,2019-03-14 21:35:35+00:00,0 days 00:00:01,0 days 00:03:35.773000,0.0,True
2019-03-14 21:40:48+00:00,2019-03-14 21:35:36+00:00,0 days 00:05:12,0 days 00:05:05.946000,0.0,False
2019-03-14 21:45:15+00:00,2019-03-14 21:40:48+00:00,0 days 00:04:27,0 days 00:04:26.160000,0.0,False
2019-03-14 21:45:21+00:00,2019-03-14 21:45:15+00:00,0 days 00:00:06,0 days 00:03:46.880000,1.0,True
2019-03-14 21:45:21+00:00,2019-03-14 21:45:21+00:00,0 days 00:00:00,0 days 00:03:37.386000,1.0,True
2019-03-14 21:57:34+00:00,2019-03-14 21:45:21+00:00,0 days 00:12:13,0 days 00:05:36.093000,,False
2019-03-14 21:57:45+00:00,2019-03-14 21:57:34+00:00,0 days 00:00:11,0 days 00:03:25.113000,0.0,True
2019-03-14 22:05:54+00:00,2019-03-14 21:57:45+00:00,0 days 00:08:09,0 days 00:03:07.898000,0.0,False
2019-03-14 22:10:07+00:00,2019-03-14 22:05:54+00:00,0 days 00:04:13,0 days 00:04:12.162000,0.0,False
2019-03-14 22:13:47+00:00,2019-03-14 22:10:07+00:00,0 days 00:03:40,0 days 00:03:39.560000,0.0,False
2019-03-14 22:17:37+00:00,2019-03-14 22:13:47+00:00,0 days 00:03:50,0 days 00:03:49.360000,0.0,False
2019-03-14 22:21:00+00:00,2019-03-14 22:17:37+00:00,0 days 00:03:23,0 days 00:03:23.266000,1.0,False
2019-03-14 22:26:23+00:00,2019-03-14 22:21:00+00:00,0 days 00:05:23,0 days 00:05:20.680000,0.0,False
2019-03-15 14:22:52+00:00,2019-03-14 22:26:23+00:00,0 days 15:56:29,0 days 00:04:42.160000,,False
2019-03-15 19:23:32+00:00,2019-03-15 14:22:52+00:00,0 days 05:00:40,0 days 00:05:05.946000,,False
2019-03-17 03:15:57+00:00,2019-03-15 19:23:32+00:00,1 days 07:52:25,0 days 00:03:39.473000,0.0,False
2019-03-18 03:06:50+00:00,2019-03-17 03:15:57+00:00,0 days 23:50:53,0 days 00:02:17.760000,0.0,False
2019-03-18 03:11:14+00:00,2019-03-18 03:06:50+00:00,0 days 00:04:24,0 days 00:03:08.387000,0.0,True
2019-03-18 03:11:20+00:00,2019-03-18 03:11:14+00:00,0 days 00:00:06,0 days 00:03:23.569000,0.0,True
2019-03-18 03:14:52+00:00,2019-03-18 03:11:20+00:00,0 days 00:03:32,0 days 00:03:31.304000,0.0,False
2019-03-18 05:52:44+00:00,2019-03-18 03:14:52+00:00,0 days 02:37:52,0 days 00:02:59.015000,,False
2019-03-18 17:29:12+00:00,2019-03-18 05:52:44+00:00,0 days 11:36:28,0 days 00:05:05.946000,0.0,False
2019-03-19 16:39:08+00:00,2019-03-18 17:29:12+00:00,0 days 23:09:56,0 days 00:02:02.066000,0.0,False
2019-03-20 02:55:56+00:00,2019-03-19 16:39:08+00:00,0 days 10:16:48,0 days 00:02:43.373000,,False
2019-03-20 03:52:09+00:00,2019-03-20 02:55:56+00:00,0 days 00:56:13,0 days 00:03:16.160000,0.0,True
2019-03-20 18:25:00+00:00,2019-03-20 03:52:09+00:00,0 days 14:32:51,0 days 00:05:11.386000,0.0,False
2019-03-20 18:26:07+00:00,2019-03-20 18:25:00+00:00,0 days 00:01:07,0,0.0,True
2019-03-20 18:29:53+00:00,2019-03-20 18:26:07+00:00,0 days 00:03:46,0,0.0,True
2019-03-20 18:31:09+00:00,2019-03-20 18:29:53+00:00,0 days 00:01:16,0,0.0,True
2019-03-20 18:35:06+00:00,2019-03-20 18:31:09+00:00,0 days 00:03:57,0,0.0,True
2019-03-20 18:35:59+00:00,2019-03-20 18:35:06+00:00,0 days 00:00:53,0,0.0,True
2019-03-20 18:36:26+00:00,2019-03-20 18:35:59+00:00,0 days 00:00:27,0,0.0,True
2019-03-20 18:40:50+00:00,2019-03-20 18:36:26+00:00,0 days 00:04:24,0,0.0,False
2019-03-20 18:45:09+00:00,2019-03-20 18:40:50+00:00,0 days 00:04:19,0,0.0,True
2019-03-21 02:52:51+00:00,2019-03-20 18:45:09+00:00,0 days 08:07:42,0,0.0,False
2019-03-21 16:38:22+00:00,2019-03-21 02:52:51+00:00,0 days 13:45:31,0 days 00:03:32.906000,0.0,True
2019-03-21 16:38:26+00:00,2019-03-21 16:38:22+00:00,0 days 00:00:04,0 days 00:04:56.480000,0.0,True
2019-03-21 16:42:44+00:00,2019-03-21 16:38:26+00:00,0 days 00:04:18,0 days 00:04:18.973000,0.0,False
2019-03-21 16:46:24+00:00,2019-03-21 16:42:44+00:00,0 days 00:03:40,0 days 00:03:39.560000,0.0,False
2019-03-21 16:50:56+00:00,2019-03-21 16:46:24+00:00,0 days 00:04:32,0 days 00:04:32,0.0,False
2019-03-23 00:06:30+00:00,2019-03-21 16:50:56+00:00,1 days 07:15:34,0 days 00:05:05.946000,0.0,True
2019-03-23 03:42:08+00:00,2019-03-23 00:06:30+00:00,0 days 03:35:38,0 days 00:04:26.160000,0.0,False
2019-03-23 20:57:42+00:00,2019-03-23 03:42:08+00:00,0 days 17:15:34,0 days 00:02:43.672000,0.0,False
2019-03-23 21:00:22+00:00,2019-03-23 20:57:42+00:00,0 days 00:02:40,0 days 00:02:40.707000,1.0,False
2019-03-23 21:06:22+00:00,2019-03-23 21:00:22+00:00,0 days 00:06:00,0 days 00:02:44.527000,0.0,False
2019-03-23 22:20:57+00:00,2019-03-23 21:06:22+00:00,0 days 01:14:35,0 days 00:02:40.866000,0.0,False
2019-03-23 22:21:00+00:00,2019-03-23 22:20:57+00:00,0 days 00:00:03,0 days 00:03:22.506000,1.0,True
2019-03-23 22:24:38+00:00,2019-03-23 22:21:00+00:00,0 days 00:03:38,0 days 00:04:03.266000,1.0,True
2019-03-23 22:36:23+00:00,2019-03-23 22:24:38+00:00,0 days 00:11:45,0 days 00:02:37.546000,,False
2019-03-23 22:56:58+00:00,2019-03-23 22:36:23+00:00,0 days 00:20:35,0,0.0,False
2019-03-23 22:57:39+00:00,2019-03-23 22:56:58+00:00,0 days 00:00:41,0,0.0,True
2019-03-23 22:57:39+00:00,2019-03-23 22:57:39+00:00,0 days 00:00:00,0,0.0,True
2019-03-23 22:57:44+00:00,2019-03-23 22:57:39+00:00,0 days 00:00:05,0,0.0,True
2019-03-23 23:02:04+00:00,2019-03-23 22:57:44+00:00,0 days 00:04:20,0,0.0,True
2019-03-23 23:07:09+00:00,2019-03-23 23:02:04+00:00,0 days 00:05:05,0 days 00:05:05.946000,0.0,False
2019-03-23 23:13:18+00:00,2019-03-23 23:07:09+00:00,0 days 00:06:09,0 days 00:04:26.160000,0.0,True
2019-03-23 23:13:21+00:00,2019-03-23 23:13:18+00:00,0 days 00:00:03,0 days 00:04:09.500000,0.0,True
2019-03-23 23:13:22+00:00,2019-03-23 23:13:21+00:00,0 days 00:00:01,0 days 00:04:23.333000,0.0,True
2019-03-23 23:13:23+00:00,2019-03-23 23:13:22+00:00,0 days 00:00:01,0 days 00:04:07.160000,0.0,True
2019-03-23 23:13:23+00:00,2019-03-23 23:13:23+00:00,0 days 00:00:00,0 days 00:05:00.826000,0.0,True
2019-03-23 23:13:24+00:00,2019-03-23 23:13:23+00:00,0 days 00:00:01,0 days 00:02:52.666000,0.0,True
2019-03-23 23:13:26+00:00,2019-03-23 23:13:24+00:00,0 days 00:00:02,0 days 00:04:36.693000,0.0,True
2019-03-23 23:13:26+00:00,2019-03-23 23:13:26+00:00,0 days 00:00:00,0 days 00:03:40.133000,0.0,True
2019-03-23 23:13:29+00:00,2019-03-23 23:13:26+00:00,0 days 00:00:03,0 days 00:04:47.906000,0.0,True
2019-03-23 23:13:31+00:00,2019-03-23 23:13:29+00:00,0 days 00:00:02,0 days 00:02:57,0.0,True
2019-03-23 23:13:32+00:00,2019-03-23 23:13:31+00:00,0 days 00:00:01,0 days 00:04:48.250000,0.0,True
2019-03-23 23:13:33+00:00,2019-03-23 23:13:32+00:00,0 days 00:00:01,0 days 00:04:41.906000,0.0,True
2019-03-23 23:13:34+00:00,2019-03-23 23:13:33+00:00,0 days 00:00:01,0 days 00:03:34.848000,0.0,True
2019-03-23 23:13:36+00:00,2019-03-23 23:13:34+00:00,0 days 00:00:02,0 days 00:03:23.266000,0.0,True
2019-03-23 23:13:37+00:00,2019-03-23 23:13:36+00:00,0 days 00:00:01,0 days 00:04:00.280000,0.0,True
2019-03-23 23:13:38+00:00,2019-03-23 23:13:37+00:00,0 days 00:00:01,0 days 00:03:52.530000,0.0,True
2019-03-23 23:13:38+00:00,2019-03-23 23:13:38+00:00,0 days 00:00:00,0 days 00:06:07.878000,0.0,True
2019-03-23 23:13:40+00:00,2019-03-23 23:13:38+00:00,0 days 00:00:02,0 days 00:04:26.600000,0.0,True
2019-03-23 23:13:41+00:00,2019-03-23 23:13:40+00:00,0 days 00:00:01,0 days 00:05:39.320000,0.0,True
2019-03-23 23:13:42+00:00,2019-03-23 23:13:41+00:00,0 days 00:00:01,0 days 00:05:03.433000,0.0,True
2019-03-23 23:13:44+00:00,2019-03-23 23:13:42+00:00,0 days 00:00:02,0 days 00:03:37.693000,0.0,True
2019-03-23 23:13:45+00:00,2019-03-23 23:13:44+00:00,0 days 00:00:01,0 days 00:03:10.826000,0.0,True
2019-03-23 23:13:46+00:00,2019-03-23 23:13:45+00:00,0 days 00:00:01,0 days 00:02:20.573000,0.0,True
2019-03-23 23:13:47+00:00,2019-03-23 23:13:46+00:00,0 days 00:00:01,0 days 00:05:57.266000,0.0,True
2019-03-23 23:13:48+00:00,2019-03-23 23:13:47+00:00,0 days 00:00:01,0 days 00:03:17.120000,0.0,True
2019-03-23 23:13:49+00:00,2019-03-23 23:13:48+00:00,0 days 00:00:01,0 days 00:05:03.333000,0.0,True
2019-03-23 23:13:50+00:00,2019-03-23 23:13:49+00:00,0 days 00:00:01,0 days 00:03:26.493000,0.0,True
2019-03-23 23:13:51+00:00,2019-03-23 23:13:50+00:00,0 days 00:00:01,0 days 00:04:12.733000,0.0,True
2019-03-23 23:13:51+00:00,2019-03-23 23:13:51+00:00,0 days 00:00:00,0 days 00:04:34.933000,0.0,True
2019-03-23 23:13:52+00:00,2019-03-23 23:13:51+00:00,0 days 00:00:01,0 days 00:04:05.373000,0.0,True
2019-03-23 23:18:21+00:00,2019-03-23 23:13:52+00:00,0 days 00:04:29,0 days 00:04:29,0.0,False
2019-03-23 23:18:27+00:00,2019-03-23 23:18:21+00:00,0 days 00:00:06,0 days 00:03:15.173000,0.0,True
2019-03-23 23:18:27+00:00,2019-03-23 23:18:27+00:00,0 days 00:00:00,0 days 00:06:46.934000,1.0,True
2019-03-23 23:18:30+00:00,2019-03-23 23:18:27+00:00,0 days 00:00:03,0 days 00:03:34.147000,0.0,True
2019-03-23 23:18:30+00:00,2019-03-23 23:18:30+00:00,0 days 00:00:00,0 days 00:03:53.478000,0.0,True
2019-03-23 23:18:32+00:00,2019-03-23 23:18:30+00:00,0 days 00:00:02,0 days 00:03:34.147000,0.0,True
2019-03-23 23:18:32+00:00,2019-03-23 23:18:32+00:00,0 days 00:00:00,0 days 00:03:10.813000,0.0,True
2019-03-23 23:20:12+00:00,2019-03-23 23:18:32+00:00,0 days 00:01:40,0 days 00:03:25.766000,1.0,True
2019-03-23 23:20:12+00:00,2019-03-23 23:20:12+00:00,0 days 00:00:00,0 days 00:05:02,0.0,True
2019-03-23 23:20:13+00:00,2019-03-23 23:20:12+00:00,0 days 00:00:01,0 days 00:04:29.360000,1.0,True
2019-03-23 23:20:14+00:00,2019-03-23 23:20:13+00:00,0 days 00:00:01,0 days 00:04:03.933000,1.0,True
2019-03-23 23:20:16+00:00,2019-03-23 23:20:14+00:00,0 days 00:00:02,0,0.0,True
2019-03-23 23:20:19+00:00,2019-03-23 23:20:16+00:00,0 days 00:00:03,0 days 00:03:40.426000,1.0,True
2019-03-23 23:20:20+00:00,2019-03-23 23:20:19+00:00,0 days 00:00:01,0 days 00:05:53.893000,1.0,True
2019-03-23 23:20:21+00:00,2019-03-23 23:20:20+00:00,0 days 00:00:01,0 days 00:04:33.173000,1.0,True
2019-03-23 23:20:22+00:00,2019-03-23 23:20:21+00:00,0 days 00:00:01,0 days 00:04:55.515000,1.0,True
2019-03-23 23:20:57+00:00,2019-03-23 23:20:22+00:00,0 days 00:00:35,0 days 00:02:48.600000,1.0,True
2019-03-23 23:20:59+00:00,2019-03-23 23:20:57+00:00,0 days 00:00:02,0 days 00:03:48.426000,1.0,True
2019-03-23 23:23:54+00:00,2019-03-23 23:20:59+00:00,0 days 00:02:55,0 days 00:07:31.160000,1.0,True
2019-03-23 23:23:56+00:00,2019-03-23 23:23:54+00:00,0 days 00:00:02,0 days 00:04:10.774000,1.0,True
2019-03-23 23:23:59+00:00,2019-03-23 23:23:56+00:00,0 days 00:00:03,0 days 00:02:57.685000,1.0,True
2019-03-23 23:24:00+00:00,2019-03-23 23:23:59+00:00,0 days 00:00:01,0 days 00:02:58.560000,1.0,True
2019-03-23 23:24:00+00:00,2019-03-23 23:24:00+00:00,0 days 00:00:00,0 days 00:04:52.266000,1.0,True
2019-03-23 23:24:41+00:00,2019-03-23 23:24:00+00:00,0 days 00:00:41,0 days 00:04:52.266000,1.0,True
2019-03-23 23:24:41+00:00,2019-03-23 23:24:41+00:00,0 days 00:00:00,0 days 00:05:00.106000,1.0,True
2019-03-23 23:25:43+00:00,2019-03-23 23:24:41+00:00,0 days 00:01:02,0 days 00:04:00.386000,1.0,True
2019-03-23 23:25:44+00:00,2019-03-23 23:25:43+00:00,0 days 00:00:01,0 days 00:04:49.200000,1.0,True
2019-03-23 23:25:45+00:00,2019-03-23 23:25:44+00:00,0 days 00:00:01,0 days 00:04:32,1.0,True
2019-03-23 23:25:46+00:00,2019-03-23 23:25:45+00:00,0 days 00:00:01,0 days 00:03:51.367000,1.0,True
2019-03-23 23:25:47+00:00,2019-03-23 23:25:46+00:00,0 days 00:00:01,0 days 00:05:09.600000,1.0,True
2019-03-23 23:25:48+00:00,2019-03-23 23:25:47+00:00,0 days 00:00:01,0 days 00:03:34.960000,1.0,True
2019-03-23 23:25:50+00:00,2019-03-23 23:25:48+00:00,0 days 00:00:02,0 days 00:04:48.250000,1.0,True
2019-03-24 02:53:40+00:00,2019-03-23 23:25:50+00:00,0 days 03:27:50,0 days 00:03:40.626000,,False
2019-03-24 21:57:14+00:00,2019-03-24 02:53:40+00:00,0 days 19:03:34,0 days 00:05:08.733000,,False
2019-03-25 19:11:01+00:00,2019-03-24 21:57:14+00:00,0 days 21:13:47,0 days 00:03:55.545000,0.0,True
2019-03-25 19:13:23+00:00,2019-03-25 19:11:01+00:00,0 days 00:02:22,0 days 00:05:25,0.0,True
2019-03-25 19:15:21+00:00,2019-03-25 19:13:23+00:00,0 days 00:01:58,0 days 00:03:16.160000,0.0,True
2019-03-25 19:25:13+00:00,2019-03-25 19:15:21+00:00,0 days 00:09:52,0 days 00:04:24.333000,0.0,True
2019-03-25 19:28:41+00:00,2019-03-25 19:25:13+00:00,0 days 00:03:28,0 days 00:03:27.777000,0.0,True
2019-03-25 19:48:24+00:00,2019-03-25 19:28:41+00:00,0 days 00:19:43,0 days 00:03:32.626000,0.0,True
2019-03-25 19:53:48+00:00,2019-03-25 19:48:24+00:00,0 days 00:05:24,0 days 00:05:25,0.0,False
2019-03-25 19:59:00+00:00,2019-03-25 19:53:48+00:00,0 days 00:05:12,0 days 00:05:11.386000,0.0,False
2019-03-25 20:02:07+00:00,2019-03-25 19:59:00+00:00,0 days 00:03:07,0 days 00:03:05.826000,0.0,False
2019-03-25 20:05:13+00:00,2019-03-25 20:02:07+00:00,0 days 00:03:06,0 days 00:03:06.466000,1.0,False
2019-03-25 20:08:56+00:00,2019-03-25 20:05:13+00:00,0 days 00:03:43,0 days 00:03:42.386000,0.0,False
2019-03-25 20:20:43+00:00,2019-03-25 20:08:56+00:00,0 days 00:11:47,0 days 00:03:24.466000,,True
2019-03-25 20:26:07+00:00,2019-03-25 20:20:43+00:00,0 days 00:05:24,0 days 00:05:25,0.0,False
2019-03-25 20:32:49+00:00,2019-03-25 20:26:07+00:00,0 days 00:06:42,0 days 00:05:11.386000,0.0,True
2019-03-25 20:33:18+00:00,2019-03-25 20:32:49+00:00,0 days 00:00:29,0 days 00:03:16.160000,0.0,True
2019-03-25 20:33:21+00:00,2019-03-25 20:33:18+00:00,0 days 00:00:03,0 days 00:03:46.226000,0.0,True
2019-03-25 20:34:36+00:00,2019-03-25 20:33:21+00:00,0 days 00:01:15,0 days 00:03:02.773000,1.0,True
2019-03-25 20:35:58+00:00,2019-03-25 20:34:36+00:00,0 days 00:01:22,0 days 00:03:29.293000,0.0,True
2019-03-25 20:36:11+00:00,2019-03-25 20:35:58+00:00,0 days 00:00:13,0 days 00:03:16.160000,0.0,True
2019-03-25 20:50:54+00:00,2019-03-25 20:36:11+00:00,0 days 00:14:43,0 days 00:03:00.133000,0.0,False
2019-03-25 20:54:09+00:00,2019-03-25 20:50:54+00:00,0 days 00:03:15,0 days 00:03:00.960000,0.0,True
2019-03-25 20:54:10+00:00,2019-03-25 20:54:09+00:00,0 days 00:00:01,0 days 00:05:11.386000,0.0,True
2019-03-25 20:54:14+00:00,2019-03-25 20:54:10+00:00,0 days 00:00:04,0 days 00:05:25,0.0,True
2019-03-25 20:54:15+00:00,2019-03-25 20:54:14+00:00,0 days 00:00:01,0 days 00:02:40.866000,0.0,True
2019-03-25 20:58:41+00:00,2019-03-25 20:54:15+00:00,0 days 00:04:26,0 days 00:03:29.160000,0.0,True
2019-03-25 20:58:41+00:00,2019-03-25 20:58:41+00:00,0 days 00:00:00,0 days 00:04:24.493000,0.0,False
2019-03-25 21:32:40+00:00,2019-03-25 20:58:41+00:00,0 days 00:33:59,0 days 00:03:43.503000,0.0,True
2019-03-25 21:38:51+00:00,2019-03-25 21:32:40+00:00,0 days 00:06:11,0 days 00:03:22.266000,0.0,True
2019-03-25 21:39:39+00:00,2019-03-25 21:38:51+00:00,0 days 00:00:48,0 days 00:04:48.250000,0.0,True
2019-03-25 21:42:51+00:00,2019-03-25 21:39:39+00:00,0 days 00:03:12,0 days 00:05:05.946000,0.0,True
2019-03-25 21:42:52+00:00,2019-03-25 21:42:51+00:00,0 days 00:00:01,0 days 00:03:02.120000,1.0,True
2019-03-25 21:42:54+00:00,2019-03-25 21:42:52+00:00,0 days 00:00:02,0 days 00:04:49.560000,1.0,True
2019-03-25 21:42:55+00:00,2019-03-25 21:42:54+00:00,0 days 00:00:01,0 days 00:04:28.426000,1.0,True
2019-03-25 21:43:14+00:00,2019-03-25 21:42:55+00:00,0 days 00:00:19,0 days 00:05:24.133000,1.0,True
2019-03-25 21:43:16+00:00,2019-03-25 21:43:14+00:00,0 days 00:00:02,0 days 00:03:12.493000,1.0,True
2019-03-25 21:43:16+00:00,2019-03-25 21:43:16+00:00,0 days 00:00:00,0 days 00:03:07.146000,1.0,True
2019-03-25 21:43:18+00:00,2019-03-25 21:43:16+00:00,0 days 00:00:02,0 days 00:03:02.746000,1.0,True
2019-03-25 21:43:19+00:00,2019-03-25 21:43:18+00:00,0 days 00:00:01,0 days 00:03:01.533000,1.0,True
2019-03-25 21:43:20+00:00,2019-03-25 21:43:19+00:00,0 days 00:00:01,0 days 00:03:34.826000,1.0,True
2019-03-25 21:43:21+00:00,2019-03-25 21:43:20+00:00,0 days 00:00:01,0 days 00:02:52.666000,1.0,True
2019-03-25 21:43:22+00:00,2019-03-25 21:43:21+00:00,0 days 00:00:01,0 days 00:07:31.160000,1.0,True
2019-03-25 21:49:51+00:00,2019-03-25 21:43:22+00:00,0 days 00:06:29,0 days 00:03:32.013000,0.0,False
2019-03-25 22:35:26+00:00,2019-03-25 21:49:51+00:00,0 days 00:45:35,0 days 00:03:32.906000,,True
2019-03-25 22:40:50+00:00,2019-03-25 22:35:26+00:00,0 days 00:05:24,0 days 00:05:25,0.0,False
2019-03-25 22:43:26+00:00,2019-03-25 22:40:50+00:00,0 days 00:02:36,0 days 00:02:35.200000,0.0,False
2019-03-25 22:46:27+00:00,2019-03-25 22:43:26+00:00,0 days 00:03:01,0 days 00:03:00.960000,0.0,False
2019-03-25 22:49:55+00:00,2019-03-25 22:46:27+00:00,0 days 00:03:28,0 days 00:03:27.440000,0.0,False
2019-03-25 22:52:06+00:00,2019-03-25 22:49:55+00:00,0 days 00:02:11,0 days 00:02:10.080000,0.0,False
2019-03-25 22:55:31+00:00,2019-03-25 22:52:06+00:00,0 days 00:03:25,0 days 00:03:25,0.0,False
2019-03-25 22:58:50+00:00,2019-03-25 22:55:31+00:00,0 days 00:03:19,0 days 00:03:17.746000,0.0,False
2019-03-25 23:04:04+00:00,2019-03-25 22:58:50+00:00,0 days 00:05:14,0 days 00:05:13.640000,0.0,False
2019-03-25 23:09:00+00:00,2019-03-25 23:04:04+00:00,0 days 00:04:56,0 days 00:04:55.826000,0.0,False
2019-03-26 02:25:39+00:00,2019-03-25 23:09:00+00:00,0 days 03:16:39,0 days 00:05:06.626000,,True
2019-03-27 19:32:00+00:00,2019-03-26 02:25:39+00:00,1 days 17:06:21,0 days 00:05:47.960000,,False
2019-03-27 19:32:00+00:00,2019-03-27 19:32:00+00:00,0 days 00:00:00,0 days 00:04:55.826000,0.0,False
2019-03-27 19:32:00+00:00,2019-03-27 19:32:00+00:00,0 days 00:00:00,0 days 00:03:07.786000,1.0,False
2019-03-27 19:32:00+00:00,2019-03-27 19:32:00+00:00,0 days 00:00:00,0 days 00:03:46.226000,0.0,False
2019-03-27 19:37:31+00:00,2019-03-27 19:32:00+00:00,0 days 00:05:31,0,0.0,True
2019-03-27 19:37:32+00:00,2019-03-27 19:37:31+00:00,0 days 00:00:01,0,0.0,True
2019-03-27 19:46:22+00:00,2019-03-27 19:37:32+00:00,0 days 00:08:50,0,0.0,False
2019-03-27 19:50:48+00:00,2019-03-27 19:46:22+00:00,0 days 00:04:26,0,0.0,False
2019-03-27 21:08:54+00:00,2019-03-27 19:50:48+00:00,0 days 01:18:06,0 days 00:04:37.130000,0.0,False
2019-03-27 21:08:54+00:00,2019-03-27 21:08:54+00:00,0 days 00:00:00,0,0.0,True
2019-03-27 21:15:03+00:00,2019-03-27 21:08:54+00:00,0 days 00:06:09,0 days 00:03:39.186000,0.0,False
2019-03-27 21:19:07+00:00,2019-03-27 21:15:03+00:00,0 days 00:04:04,0 days 00:04:03.626000,0.0,False
2019-03-27 22:23:30+00:00,2019-03-27 21:19:07+00:00,0 days 01:04:23,0 days 00:05:25,0.0,True
2019-03-27 22:25:21+00:00,2019-03-27 22:23:30+00:00,0 days 00:01:51,0 days 00:03:55.493000,0.0,True
2019-03-27 22:26:15+00:00,2019-03-27 22:25:21+00:00,0 days 00:00:54,0 days 00:03:26.200000,0.0,True
2019-03-27 22:27:01+00:00,2019-03-27 22:26:15+00:00,0 days 00:00:46,0 days 00:05:16.040000,1.0,False
2019-03-27 22:27:08+00:00,2019-03-27 22:27:01+00:00,0 days 00:00:07,0 days 00:05:16.040000,0.0,True
2019-03-27 22:28:10+00:00,2019-03-27 22:27:08+00:00,0 days 00:01:02,0 days 00:09:07.960000,1.0,True
2019-03-27 23:51:54+00:00,2019-03-27 22:28:10+00:00,0 days 01:23:44,0 days 00:02:37.546000,,False
2019-03-27 23:55:47+00:00,2019-03-27 23:51:54+00:00,0 days 00:03:53,0 days 00:03:46.226000,0.0,True
2019-03-27 23:59:35+00:00,2019-03-27 23:55:47+00:00,0 days 00:03:48,0 days 00:03:46.226000,0.0,False
2019-03-28 00:04:45+00:00,2019-03-27 23:59:35+00:00,0 days 00:05:10,0 days 00:05:08.733000,0.0,False
2019-03-28 00:07:43+00:00,2019-03-28 00:04:45+00:00,0 days 00:02:58,0 days 00:02:35.466000,0.0,True
2019-03-28 00:07:44+00:00,2019-03-28 00:07:43+00:00,0 days 00:00:01,0 days 00:02:35.200000,1.0,True
2019-03-28 00:10:59+00:00,2019-03-28 00:07:44+00:00,0 days 00:03:15,0 days 00:03:16.160000,1.0,False
2019-03-28 00:13:39+00:00,2019-03-28 00:10:59+00:00,0 days 00:02:40,0 days 00:03:00.960000,1.0,True
2019-03-28 00:17:47+00:00,2019-03-28 00:13:39+00:00,0 days 00:04:08,0 days 00:05:25,0.0,True
2019-03-28 04:10:04+00:00,2019-03-28 00:17:47+00:00,0 days 03:52:17,0 days 00:04:09.767000,0.0,True
2019-03-28 15:10:46+00:00,2019-03-28 04:10:04+00:00,0 days 11:00:42,0 days 00:06:13.320000,0.0,False
2019-03-28 23:47:35+00:00,2019-03-28 15:10:46+00:00,0 days 08:36:49,0 days 00:05:40.200000,0.0,False
2019-03-28 23:47:54+00:00,2019-03-28 23:47:35+00:00,0 days 00:00:19,0 days 00:03:00.640000,0.0,True
2019-03-28 23:47:55+00:00,2019-03-28 23:47:54+00:00,0 days 00:00:01,0 days 00:04:27.333000,0.0,True
2019-03-29 21:50:38+00:00,2019-03-28 23:47:55+00:00,0 days 22:02:43,0,0.0,False
2019-03-29 21:51:53+00:00,2019-03-29 21:50:38+00:00,0 days 00:01:15,0 days 00:03:44.960000,1.0,True
2019-03-29 21:51:55+00:00,2019-03-29 21:51:53+00:00,0 days 00:00:02,0 days 00:03:43.346000,1.0,True
2019-03-29 21:55:45+00:00,2019-03-29 21:51:55+00:00,0 days 00:03:50,0 days 00:03:48.226000,0.0,False
2019-03-29 21:59:12+00:00,2019-03-29 21:55:45+00:00,0 days 00:03:27,0 days 00:03:24.360000,0.0,False
2019-03-30 03:34:11+00:00,2019-03-29 21:59:12+00:00,0 days 05:34:59,0 days 00:03:38.146000,0.0,False
2019-03-30 03:34:19+00:00,2019-03-30 03:34:11+00:00,0 days 00:00:08,0 days 00:03:41.440000,1.0,True
2019-03-30 03:38:10+00:00,2019-03-30 03:34:19+00:00,0 days 00:03:51,0 days 00:03:51.266000,0.0,False
2019-03-30 03:41:51+00:00,2019-03-30 03:38:10+00:00,0 days 00:03:41,0 days 00:03:40.293000,0.0,False
2019-03-30 15:21:00+00:00,2019-03-30 03:41:51+00:00,0 days 11:39:09,0 days 00:03:38.146000,,False
2019-03-30 15:22:42+00:00,2019-03-30 15:21:00+00:00,0 days 00:01:42,0 days 00:03:24.280000,0.0,True
